season,team,date,player_id,player_name,type_code,type_desc,from_team,to_team,description
2025,Salt River Rafters,2025-09-10,806270,Dominic Perachi,ASG,Assigned,,Salt River Rafters,LHP Dominic Perachi assigned to Salt River Rafters.
2025,Salt River Rafters,2025-09-10,702586,Fulton Lockhart,ASG,Assigned,,Salt River Rafters,RHP Fulton Lockhart assigned to Salt River Rafters.
2025,Salt River Rafters,2025-09-10,700380,Joshua Loeschorn,ASG,Assigned,,Salt River Rafters,RHP Joshua Loeschorn assigned to Salt River Rafters.
2025,Salt River Rafters,2025-09-10,694968,Jack Mahoney,ASG,Assigned,,Salt River Rafters,RHP Jack Mahoney assigned to Salt River Rafters.
2025,Salt River Rafters,2025-09-10,695293,Jojo Ingrassia,ASG,Assigned,,Salt River Rafters,LHP Jojo Ingrassia assigned to Salt River Rafters.
2025,Salt River Rafters,2025-09-10,700327,Welinton Herrera,ASG,Assigned,,Salt River Rafters,LHP Welinton Herrera assigned to Salt River Rafters.
2025,Salt River Rafters,2025-09-10,686753,Drey Jameson,ASG,Assigned,,Salt River Rafters,RHP Drey Jameson assigned to Salt River Rafters.
2025,Salt River Rafters,2025-09-10,822654,Will Gervase,ASG,Assigned,,Salt River Rafters,LHP Will Gervase assigned to Salt River Rafters.
2025,Salt River Rafters,2025-09-10,691384,Luis Perales,ASG,Assigned,,Salt River Rafters,RHP Luis Perales assigned to Salt River Rafters.
2025,Salt River Rafters,2025-10-01,801829,Jay Allmer,ASG,Assigned,,Salt River Rafters,RHP Jay Allmer assigned to Salt River Rafters.
2025,Salt River Rafters,2025-10-05,802967,Benny Thompson,ASG,Assigned,,Salt River Rafters,RHP Benny Thompson assigned to Salt River Rafters.
2025,Salt River Rafters,2025-10-07,699230,Lorenzo Encarnacion,ASG,Assigned,,Salt River Rafters,RHP Lorenzo Encarnacion assigned to Salt River Rafters.
2025,Scottsdale Scorpions,2025-09-10,701337,Ethan Petry,ASG,Assigned,,Scottsdale Scorpions,OF Ethan Petry assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,805904,Zach Cole,ASG,Assigned,,Scottsdale Scorpions,OF Zach Cole assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,814409,Seaver King,ASG,Assigned,,Scottsdale Scorpions,SS Seaver King assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,805808,Kevin McGonigle,ASG,Assigned,,Scottsdale Scorpions,SS Kevin McGonigle assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,802599,Jack Penney,ASG,Assigned,,Scottsdale Scorpions,SS Jack Penney assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,700784,Jeron Williams,ASG,Assigned,,Scottsdale Scorpions,SS Jeron Williams assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,806152,Walker Martin,ASG,Assigned,,Scottsdale Scorpions,SS Walker Martin assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,694266,D'Andre Smith,ASG,Assigned,,Scottsdale Scorpions,SS D'Andre Smith assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,695763,Sam Petersen,ASG,Assigned,,Scottsdale Scorpions,OF Sam Petersen assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,703492,Nick Morabito,ASG,Assigned,,Scottsdale Scorpions,OF Nick Morabito assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,801523,Chris Suero,ASG,Assigned,,Scottsdale Scorpions,C Chris Suero assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,692238,Parks Harber,ASG,Assigned,,Scottsdale Scorpions,3B Parks Harber assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,801194,Max Anderson,ASG,Assigned,,Scottsdale Scorpions,2B Max Anderson assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,694757,Maui Ahuna,ASG,Assigned,,Scottsdale Scorpions,SS Maui Ahuna assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,801075,Walker Janek,ASG,Assigned,,Scottsdale Scorpions,C Walker Janek assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,691028,Nate Wohlgemuth,ASG,Assigned,,Scottsdale Scorpions,RHP Nate Wohlgemuth assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,809340,Austin Troesser,ASG,Assigned,,Scottsdale Scorpions,RHP Austin Troesser assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,698952,Jose T. Perez,ASG,Assigned,,Scottsdale Scorpions,RHP Jose T. Perez assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,800344,Sean Paul Liñan,ASG,Assigned,,Scottsdale Scorpions,RHP Sean Paul Liñan assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,688692,Jared Simpson,ASG,Assigned,,Scottsdale Scorpions,LHP Jared Simpson assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,678738,Juan Sanchez,ASG,Assigned,,Scottsdale Scorpions,LHP Juan Sanchez assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,690162,Kenny Serwa,ASG,Assigned,,Scottsdale Scorpions,RHP Kenny Serwa assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,805725,Jake Miller,ASG,Assigned,,Scottsdale Scorpions,LHP Jake Miller assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,693686,Spencer Miles,ASG,Assigned,,Scottsdale Scorpions,RHP Spencer Miles assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,694885,Ryan Murphy,ASG,Assigned,,Scottsdale Scorpions,RHP Ryan Murphy assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,701557,Carlos Lequerica,ASG,Assigned,,Scottsdale Scorpions,RHP Carlos Lequerica assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,694766,Wyatt Hudepohl,ASG,Assigned,,Scottsdale Scorpions,RHP Wyatt Hudepohl assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,702094,Brett Gillis,ASG,Assigned,,Scottsdale Scorpions,RHP Brett Gillis assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,801802,James Hicks,ASG,Assigned,,Scottsdale Scorpions,RHP James Hicks assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,808743,Bryce Jenkins,ASG,Assigned,,Scottsdale Scorpions,RHP Bryce Jenkins assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,813865,Hudson Leach,ASG,Assigned,,Scottsdale Scorpions,RHP Hudson Leach assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,687562,Jake Bennett,ASG,Assigned,,Scottsdale Scorpions,LHP Jake Bennett assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,820901,Anderson Brito,ASG,Assigned,,Scottsdale Scorpions,RHP Anderson Brito assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,829338,Dariel Fregio,ASG,Assigned,,Scottsdale Scorpions,RHP Dariel Fregio assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,698962,Ricardo Estrada,ASG,Assigned,,Scottsdale Scorpions,LHP Ricardo Estrada assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,694544,Austin Amaral,ASG,Assigned,,Scottsdale Scorpions,RHP Austin Amaral assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,688781,Brett Banks,ASG,Assigned,,Scottsdale Scorpions,RHP Brett Banks assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,692454,Pablo Aldonis,ASG,Assigned,,Scottsdale Scorpions,LHP Pablo Aldonis assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-09-10,694766,Wyatt Hudepohl,SC,Status Change,,Scottsdale Scorpions,RHP Wyatt Hudepohl roster status changed by Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-10-01,689223,Derek True,ASG,Assigned,,Scottsdale Scorpions,RHP Derek True assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-10-01,813896,Joseph Sullivan,ASG,Assigned,,Scottsdale Scorpions,OF Joseph Sullivan assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-10-05,800208,Axiel Plaz,ASG,Assigned,,Scottsdale Scorpions,C Axiel Plaz assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-10-10,800233,Ernesto Mercedes,ASG,Assigned,,Scottsdale Scorpions,RHP Ernesto Mercedes assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-10-14,802363,Jordan Geber,ASG,Assigned,,Scottsdale Scorpions,RHP Jordan Geber assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-10-14,813844,Will Bush,ASG,Assigned,,Scottsdale Scorpions,C Will Bush assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-10-22,801221,Pedro Garcia,ASG,Assigned,,Scottsdale Scorpions,RHP Pedro Garcia assigned to Scottsdale Scorpions.
2025,Scottsdale Scorpions,2025-10-29,700083,John Bay,ASG,Assigned,,Scottsdale Scorpions,OF John Bay assigned to Scottsdale Scorpions.
2025,Surprise Saguaros,2025-09-10,806641,Kolton Curtis,ASG,Assigned,,Surprise Saguaros,RHP Kolton Curtis assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,692030,Jose Corniell,ASG,Assigned,,Surprise Saguaros,RHP Jose Corniell assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,806585,Jack Dallas,ASG,Assigned,,Surprise Saguaros,RHP Jack Dallas assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,822067,A.J. Causey,ASG,Assigned,,Surprise Saguaros,RHP A.J. Causey assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,682769,Eiberson Castellano,ASG,Assigned,,Surprise Saguaros,RHP Eiberson Castellano assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,701207,Dennis Colleran Jr.,ASG,Assigned,,Surprise Saguaros,RHP Dennis Colleran assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,692437,Winston Santos,ASG,Assigned,,Surprise Saguaros,RHP Winston Santos assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,694818,Hunter Owen,ASG,Assigned,,Surprise Saguaros,LHP Hunter Owen assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,693713,Emiliano Teodo,ASG,Assigned,,Surprise Saguaros,RHP Emiliano Teodo assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,814803,Logan Martin,ASG,Assigned,,Surprise Saguaros,RHP Logan Martin assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,692137,L.P. Langevin,ASG,Assigned,,Surprise Saguaros,RHP L.P. Langevin assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,689557,Zane Morehouse,ASG,Assigned,,Surprise Saguaros,RHP Zane Morehouse assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,702045,Rorik Maltrud,ASG,Assigned,,Surprise Saguaros,RHP Rorik Maltrud assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,695294,Tommy McCollum,ASG,Assigned,,Surprise Saguaros,RHP Tommy McCollum assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,801367,Matt Jachec,ASG,Assigned,,Surprise Saguaros,RHP Matt Jachec assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,694725,Michael Fowler,ASG,Assigned,,Surprise Saguaros,RHP Michael Fowler assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,683720,Edwin Jimenez,ASG,Assigned,,Surprise Saguaros,RHP Edwin Jimenez assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,679702,Daniel Harper,ASG,Assigned,,Surprise Saguaros,RHP Daniel Harper assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,828506,Joey Danielson,ASG,Assigned,,Surprise Saguaros,RHP Joey Danielson assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,800260,Anthony Flores,ASG,Assigned,,Surprise Saguaros,LHP Anthony Flores assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,671143,Trenton Denholm,ASG,Assigned,,Surprise Saguaros,RHP Trenton Denholm assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,682982,Daniel Espino,ASG,Assigned,,Surprise Saguaros,RHP Daniel Espino assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,692838,Jaydenn Estanista,ASG,Assigned,,Surprise Saguaros,RHP Jaydenn Estanista assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,807276,Dante Nori,ASG,Assigned,,Surprise Saguaros,OF Dante Nori assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,811287,Carson Roccaforte,ASG,Assigned,,Surprise Saguaros,OF Carson Roccaforte assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,815304,Josh Adamczewski,ASG,Assigned,,Surprise Saguaros,SS Josh Adamczewski assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,800050,Chase DeLauter,ASG,Assigned,,Surprise Saguaros,RF Chase DeLauter assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,686404,Wuilfredo Antunez,ASG,Assigned,,Surprise Saguaros,CF Wuilfredo Antunez assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,702662,Dylan Dreiling,ASG,Assigned,,Surprise Saguaros,OF Dylan Dreiling assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,694187,Daniel Vazquez,ASG,Assigned,,Surprise Saguaros,SS Daniel Vazquez assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,806964,Sebastian Walcott,ASG,Assigned,,Surprise Saguaros,SS Sebastian Walcott assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,805795,Aidan Miller,ASG,Assigned,,Surprise Saguaros,SS Aidan Miller assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,691405,Juan Benjamin,ASG,Assigned,,Surprise Saguaros,SS Juan Benjamin assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,701831,Carson DeMartini,ASG,Assigned,,Surprise Saguaros,SS Carson DeMartini assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,701392,Marco Dinges,ASG,Assigned,,Surprise Saguaros,C Marco Dinges assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,702270,Malcolm Moore,ASG,Assigned,,Surprise Saguaros,C Malcolm Moore assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,805810,Blake Mitchell,ASG,Assigned,,Surprise Saguaros,C Blake Mitchell assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,702726,Luke Adams,ASG,Assigned,,Surprise Saguaros,3B Luke Adams assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,814489,Brett Wichrowski,ASG,Assigned,,Surprise Saguaros,RHP Brett Wichrowski assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,695871,Jesús Broca,ASG,Assigned,,Surprise Saguaros,LHP Jesus Broca assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-09-10,686404,Wuilfredo Antunez,SC,Status Change,,Surprise Saguaros,CF Wuilfredo Antunez roster status changed by Surprise Saguaros.
2025,Surprise Saguaros,2025-10-01,803015,Ben Hartl,ASG,Assigned,,Surprise Saguaros,C Ben Hartl assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-10-01,685396,Nate Peterson,ASG,Assigned,,Surprise Saguaros,LHP Nate Peterson assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-10-05,802407,Joe Lampe,ASG,Assigned,,Surprise Saguaros,OF Joe Lampe assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-10-06,694749,Dylan Campbell,ASG,Assigned,,Surprise Saguaros,CF Dylan Campbell assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-10-06,802506,Dylan O'Rae,ASG,Assigned,,Surprise Saguaros,SS Dylan O'Rae assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-10-06,804858,Bryan Rincon,ASG,Assigned,,Surprise Saguaros,SS Bryan Rincon assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-10-14,702550,Chandler Pollard,ASG,Assigned,,Surprise Saguaros,OF Chandler Pollard assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-10-20,806210,Alfonsin Rosario,ASG,Assigned,,Surprise Saguaros,OF Alfonsin Rosario assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-11-03,699707,Danyony Pulido,ASG,Assigned,,Surprise Saguaros,RHP Danyony Pulido assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-11-06,695294,Tommy McCollum,ASG,Assigned,,Surprise Saguaros,RHP Tommy McCollum assigned to Surprise Saguaros.
2025,Surprise Saguaros,2025-11-06,695294,Tommy McCollum,SC,Status Change,,Surprise Saguaros,Surprise Saguaros activated RHP Tommy McCollum.
