season,player_id,player_name,team,date,opponent,is_home,is_win,game_pk,position,innings,putouts,assists,errors,throwing_errors,chances,fielding_pct,double_plays,triple_plays,range_factor_per_game,range_factor_per_9
2025,694966,Brayden Taylor,Mesa Solar Sox,2025-10-30,Salt River Rafters,False,True,825627,3B,9.0,1,4,0,0,5,1.000,0,0,5.00,5.00
2025,694966,Brayden Taylor,Mesa Solar Sox,2025-11-01,Glendale Desert Dogs,True,True,825598,2B,9.0,4,4,0,0,8,1.000,2,0,8.00,8.00
2025,694966,Brayden Taylor,Mesa Solar Sox,2025-11-05,Glendale Desert Dogs,True,False,825594,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,694966,Brayden Taylor,Mesa Solar Sox,2025-11-06,Scottsdale Scorpions,True,False,825593,3B,7.0,2,0,0,0,2,1.000,0,0,2.00,2.57
2025,694966,Brayden Taylor,Mesa Solar Sox,2025-11-07,Peoria Javelinas,False,False,825640,2B,8.0,1,4,0,0,5,1.000,0,0,5.00,5.63
2025,694966,Brayden Taylor,Mesa Solar Sox,2025-11-11,Peoria Javelinas,True,True,825592,2B,7.0,0,2,0,0,2,1.000,0,0,2.00,2.57
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-08,Peoria Javelinas,True,False,825606,2B,10.0,2,2,0,0,4,1.000,1,0,4.00,3.60
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-09,Salt River Rafters,False,True,825637,2B,9.0,2,2,0,0,4,1.000,0,0,4.00,4.00
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-10,Scottsdale Scorpions,False,False,825620,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-15,Surprise Saguaros,False,False,825589,2B,8.0,1,5,0,0,6,1.000,0,0,6.00,6.75
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-17,Scottsdale Scorpions,True,False,825595,2B,9.0,1,3,0,0,4,1.000,2,0,4.00,4.00
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-18,Glendale Desert Dogs,False,True,825663,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-19,Peoria Javelinas,False,True,825645,2B,9.0,0,6,0,0,6,1.000,0,0,6.00,6.00
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-21,Salt River Rafters,True,True,825605,2B,7.0,3,2,0,0,5,1.000,0,0,5.00,6.43
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-22,Salt River Rafters,False,False,825631,2B,8.0,3,2,1,1,6,.971,1,0,5.00,5.63
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-25,Surprise Saguaros,False,True,825585,2B,10.0,6,4,0,0,10,.978,2,0,10.00,9.00
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-26,Scottsdale Scorpions,False,False,825609,DH,0.0,0,0,0,0,0,.978,0,0,0.00,-.--
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-28,Glendale Desert Dogs,True,True,825599,2B,9.0,1,2,0,0,3,.979,0,0,3.00,3.00
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-30,Salt River Rafters,False,True,825627,2B,9.0,0,0,0,0,0,.979,0,0,0.00,0.00
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-10-31,Surprise Saguaros,False,True,825582,2B,7.0,2,4,0,0,6,.981,2,0,6.00,7.71
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-11-02,Salt River Rafters,True,True,825597,DH,0.0,0,0,0,0,0,.981,0,0,0.00,-.--
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-11-04,Scottsdale Scorpions,True,True,825596,2B,9.0,3,5,0,0,8,.984,3,0,8.00,8.00
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-11-06,Scottsdale Scorpions,True,False,825593,2B,7.0,0,1,0,0,1,.984,0,0,1.00,1.29
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-11-07,Peoria Javelinas,False,False,825640,DH,0.0,0,0,0,0,0,.984,0,0,0.00,-.--
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-11-10,Glendale Desert Dogs,False,True,825653,2B,7.0,1,2,1,0,4,.970,0,0,3.00,3.86
2025,800285,Enmanuel Tejeda,Mesa Solar Sox,2025-11-11,Peoria Javelinas,True,True,825592,DH,0.0,0,0,0,0,0,.970,0,0,0.00,-.--
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-07,Surprise Saguaros,True,False,825607,CF,9.0,4,0,0,0,4,1.000,0,0,4.00,4.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-08,Peoria Javelinas,True,False,825606,LF,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-09,Salt River Rafters,False,True,825637,CF,9.0,2,0,0,0,2,1.000,0,0,2.00,2.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-14,Surprise Saguaros,True,True,825604,LF,9.0,3,0,0,0,3,1.000,0,0,3.00,3.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-16,Peoria Javelinas,True,False,825603,CF,9.0,2,0,0,0,2,1.000,0,0,2.00,2.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-17,Scottsdale Scorpions,True,False,825595,RF,9.0,1,0,0,0,1,1.000,0,0,1.00,1.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-19,Peoria Javelinas,False,True,825645,CF,9.0,4,0,0,0,4,1.000,0,0,4.00,4.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-21,Salt River Rafters,True,False,825601,CF,7.0,2,0,0,0,2,1.000,0,0,2.00,2.57
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-21,Salt River Rafters,True,True,825605,CF,2.0,1,0,0,0,1,1.000,0,0,1.00,4.50
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-21,Salt River Rafters,True,True,825605,RF,5.0,1,0,0,0,1,1.000,0,0,1.00,1.80
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-22,Salt River Rafters,False,False,825631,CF,8.0,5,0,0,0,5,1.000,0,0,5.00,5.63
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-23,Surprise Saguaros,True,False,825600,LF,9.0,1,0,0,0,1,1.000,0,0,1.00,1.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-25,Surprise Saguaros,False,True,825585,LF,10.0,2,1,0,0,3,1.000,0,0,3.00,2.70
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-26,Scottsdale Scorpions,False,False,825609,LF,8.0,1,0,0,0,1,1.000,0,0,1.00,1.13
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-28,Glendale Desert Dogs,True,True,825599,RF,9.0,4,0,0,0,4,1.000,0,0,4.00,4.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-30,Salt River Rafters,False,True,825627,CF,9.0,3,0,0,0,3,1.000,0,0,3.00,3.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-10-31,Surprise Saguaros,False,True,825582,RF,7.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-11-01,Glendale Desert Dogs,True,True,825598,CF,9.0,3,0,1,1,4,.976,0,0,3.00,3.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-11-02,Salt River Rafters,True,True,825597,CF,9.0,0,0,0,0,0,.976,0,0,0.00,0.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-11-04,Scottsdale Scorpions,True,True,825596,CF,9.0,4,0,0,0,4,.978,0,0,4.00,4.00
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-11-06,Scottsdale Scorpions,True,False,825593,CF,7.0,2,0,0,0,2,.979,0,0,2.00,2.57
2025,814458,Fenwick Trimble,Mesa Solar Sox,2025-11-11,Peoria Javelinas,True,True,825592,CF,7.0,3,0,0,0,3,.980,0,0,3.00,3.86
2025,702516,JP Wheat,Mesa Solar Sox,2025-10-10,Scottsdale Scorpions,False,False,825620,P,1.0,0,1,0,0,1,1.000,0,0,1.00,9.00
2025,702516,JP Wheat,Mesa Solar Sox,2025-10-18,Glendale Desert Dogs,False,True,825663,P,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,702516,JP Wheat,Mesa Solar Sox,2025-10-25,Surprise Saguaros,False,True,825585,P,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,702516,JP Wheat,Mesa Solar Sox,2025-10-29,Glendale Desert Dogs,False,False,825656,P,0.1,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,702516,JP Wheat,Mesa Solar Sox,2025-11-02,Salt River Rafters,True,True,825597,P,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,702516,JP Wheat,Mesa Solar Sox,2025-11-07,Peoria Javelinas,False,False,825640,P,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,695720,Tommy White,Mesa Solar Sox,2025-10-07,Surprise Saguaros,True,False,825607,1B,9.0,5,2,0,0,7,1.000,1,0,7.00,7.00
2025,695720,Tommy White,Mesa Solar Sox,2025-10-09,Salt River Rafters,False,True,825637,3B,9.0,2,1,0,0,3,1.000,0,0,3.00,3.00
2025,695720,Tommy White,Mesa Solar Sox,2025-10-15,Surprise Saguaros,False,False,825589,1B,8.0,11,0,0,0,11,1.000,0,0,11.00,12.38
2025,695720,Tommy White,Mesa Solar Sox,2025-10-16,Peoria Javelinas,True,False,825603,3B,9.0,0,1,0,0,1,1.000,0,0,1.00,1.00
2025,695720,Tommy White,Mesa Solar Sox,2025-10-18,Glendale Desert Dogs,False,True,825663,1B,7.0,6,0,0,0,6,1.000,2,0,6.00,7.71
2025,695720,Tommy White,Mesa Solar Sox,2025-10-21,Salt River Rafters,True,False,825601,1B,7.0,5,0,0,0,5,1.000,0,0,5.00,6.43
2025,695720,Tommy White,Mesa Solar Sox,2025-10-23,Surprise Saguaros,True,False,825600,3B,9.0,1,1,0,0,2,1.000,0,0,2.00,2.00
2025,695720,Tommy White,Mesa Solar Sox,2025-10-25,Surprise Saguaros,False,True,825585,1B,10.0,6,0,0,0,6,1.000,2,0,6.00,5.40
2025,695720,Tommy White,Mesa Solar Sox,2025-10-26,Scottsdale Scorpions,False,False,825609,3B,8.0,1,0,0,0,1,1.000,0,0,1.00,1.13
2025,695720,Tommy White,Mesa Solar Sox,2025-10-28,Glendale Desert Dogs,True,True,825599,3B,9.0,1,3,0,0,4,1.000,0,0,4.00,4.00
2025,695720,Tommy White,Mesa Solar Sox,2025-10-29,Glendale Desert Dogs,False,False,825656,3B,6.0,4,1,0,0,5,1.000,2,0,5.00,7.50
2025,695720,Tommy White,Mesa Solar Sox,2025-10-31,Surprise Saguaros,False,True,825582,1B,7.0,8,1,0,0,9,1.000,2,0,9.00,11.57
2025,695720,Tommy White,Mesa Solar Sox,2025-11-01,Glendale Desert Dogs,True,True,825598,3B,9.0,1,4,0,0,5,1.000,1,0,5.00,5.00
2025,695720,Tommy White,Mesa Solar Sox,2025-11-02,Salt River Rafters,True,True,825597,3B,9.0,0,1,0,0,1,1.000,0,0,1.00,1.00
2025,695720,Tommy White,Mesa Solar Sox,2025-11-04,Scottsdale Scorpions,True,True,825596,3B,9.0,1,3,0,0,4,1.000,1,0,4.00,4.00
2025,695720,Tommy White,Mesa Solar Sox,2025-11-05,Glendale Desert Dogs,True,False,825594,3B,9.0,1,0,0,0,1,1.000,1,0,1.00,1.00
2025,695720,Tommy White,Mesa Solar Sox,2025-11-07,Peoria Javelinas,False,False,825640,3B,8.0,0,2,1,0,3,.986,0,0,2.00,2.25
2025,695720,Tommy White,Mesa Solar Sox,2025-11-10,Glendale Desert Dogs,False,True,825653,3B,7.0,0,1,0,0,1,.987,0,0,1.00,1.29
2025,695720,Tommy White,Mesa Solar Sox,2025-11-11,Peoria Javelinas,True,True,825592,3B,7.0,2,0,0,0,2,.987,0,0,2.00,2.57
2025,801829,Jay Allmer,Salt River Rafters,2025-10-07,Glendale Desert Dogs,True,True,825635,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,801829,Jay Allmer,Salt River Rafters,2025-10-10,Peoria Javelinas,False,False,825651,P,1.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,801829,Jay Allmer,Salt River Rafters,2025-10-16,Surprise Saguaros,True,False,825633,P,0.0,0,0,0,0,0,.000,0,0,0.00,-.--
2025,801829,Jay Allmer,Salt River Rafters,2025-10-28,Peoria Javelinas,False,False,825639,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,801829,Jay Allmer,Salt River Rafters,2025-11-01,Scottsdale Scorpions,False,False,825611,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,801829,Jay Allmer,Salt River Rafters,2025-11-04,Surprise Saguaros,False,False,825579,P,0.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,801829,Jay Allmer,Salt River Rafters,2025-11-10,Scottsdale Scorpions,True,True,825623,P,0.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694900,Kyle Amendt,Salt River Rafters,2025-10-08,Scottsdale Scorpions,False,False,825619,P,0.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694900,Kyle Amendt,Salt River Rafters,2025-10-14,Glendale Desert Dogs,True,True,825636,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694900,Kyle Amendt,Salt River Rafters,2025-10-18,Peoria Javelinas,False,True,825644,P,0.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694900,Kyle Amendt,Salt River Rafters,2025-10-21,Mesa Solar Sox,False,True,825601,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694900,Kyle Amendt,Salt River Rafters,2025-10-24,Scottsdale Scorpions,True,False,825629,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694900,Kyle Amendt,Salt River Rafters,2025-10-29,Peoria Javelinas,True,False,825628,P,0.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-10-09,Mesa Solar Sox,True,False,825637,1B,9.0,7,1,0,0,8,1.000,1,0,8.00,8.00
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-10-16,Surprise Saguaros,True,False,825633,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-10-17,Peoria Javelinas,True,False,825632,1B,9.0,8,0,0,0,8,1.000,1,0,8.00,8.00
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-10-18,Peoria Javelinas,False,True,825644,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-10-21,Mesa Solar Sox,False,False,825605,1B,6.0,2,1,0,0,3,1.000,0,0,3.00,4.50
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-10-24,Scottsdale Scorpions,True,False,825629,1B,10.0,8,0,0,0,8,1.000,2,0,8.00,7.20
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-10-29,Peoria Javelinas,True,False,825628,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-10-30,Mesa Solar Sox,True,False,825627,1B,9.0,10,0,1,0,11,.974,1,0,10.00,10.00
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-11-01,Scottsdale Scorpions,False,False,825611,DH,0.0,0,0,0,0,0,.974,0,0,0.00,-.--
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-11-05,Peoria Javelinas,True,True,825625,DH,0.0,0,0,0,0,0,.974,0,0,0.00,-.--
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-11-06,Surprise Saguaros,True,False,825624,1B,7.0,6,1,0,0,7,.978,1,0,7.00,9.00
2025,703156,Tony Blanco Jr.,Salt River Rafters,2025-11-07,Surprise Saguaros,False,False,825576,1B,8.0,4,2,0,0,6,.980,0,0,6.00,6.75
2025,700341,Kenny Castillo,Salt River Rafters,2025-10-09,Mesa Solar Sox,True,False,825637,C,6.0,8,1,0,0,9,1.000,0,0,9.00,13.50
2025,700341,Kenny Castillo,Salt River Rafters,2025-10-10,Peoria Javelinas,False,False,825651,C,4.0,6,0,0,0,6,1.000,0,0,6.00,13.50
2025,700341,Kenny Castillo,Salt River Rafters,2025-10-10,Peoria Javelinas,False,False,825651,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,700341,Kenny Castillo,Salt River Rafters,2025-10-16,Surprise Saguaros,True,False,825633,C,9.0,15,2,0,0,17,1.000,0,0,17.00,17.00
2025,700341,Kenny Castillo,Salt River Rafters,2025-10-19,Glendale Desert Dogs,False,True,825647,C,9.0,11,0,0,0,11,1.000,0,0,11.00,11.00
2025,700341,Kenny Castillo,Salt River Rafters,2025-10-21,Mesa Solar Sox,False,True,825601,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,700341,Kenny Castillo,Salt River Rafters,2025-10-24,Scottsdale Scorpions,True,False,825629,C,10.0,14,0,0,0,14,1.000,0,0,14.00,12.60
2025,700341,Kenny Castillo,Salt River Rafters,2025-10-30,Mesa Solar Sox,True,False,825627,C,9.0,4,3,0,0,7,1.000,0,0,7.00,7.00
2025,700341,Kenny Castillo,Salt River Rafters,2025-11-04,Surprise Saguaros,False,False,825579,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,700341,Kenny Castillo,Salt River Rafters,2025-11-06,Surprise Saguaros,True,False,825624,C,7.0,6,0,0,0,6,1.000,0,0,6.00,7.71
2025,700341,Kenny Castillo,Salt River Rafters,2025-11-11,Surprise Saguaros,True,True,825617,3B,7.0,2,0,0,0,2,1.000,0,0,2.00,2.57
2025,808054,Yordin Chalas,Salt River Rafters,2025-10-09,Mesa Solar Sox,True,False,825637,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,808054,Yordin Chalas,Salt River Rafters,2025-10-15,Scottsdale Scorpions,False,True,825622,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,808054,Yordin Chalas,Salt River Rafters,2025-10-18,Peoria Javelinas,False,True,825644,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,808054,Yordin Chalas,Salt River Rafters,2025-10-21,Mesa Solar Sox,False,False,825605,P,2.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,808054,Yordin Chalas,Salt River Rafters,2025-10-26,Glendale Desert Dogs,False,False,825660,P,0.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,808054,Yordin Chalas,Salt River Rafters,2025-11-01,Scottsdale Scorpions,False,False,825611,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,808054,Yordin Chalas,Salt River Rafters,2025-11-07,Surprise Saguaros,False,False,825576,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,808054,Yordin Chalas,Salt River Rafters,2025-11-10,Scottsdale Scorpions,True,True,825623,P,0.0,0,0,0,0,0,.000,0,0,0.00,-.--
2025,809707,Charlie Condon,Salt River Rafters,2025-10-07,Glendale Desert Dogs,True,True,825635,1B,9.0,9,1,0,0,10,1.000,2,0,10.00,10.00
2025,809707,Charlie Condon,Salt River Rafters,2025-10-08,Scottsdale Scorpions,False,False,825619,1B,8.0,4,1,0,0,5,1.000,0,0,5.00,5.63
2025,809707,Charlie Condon,Salt River Rafters,2025-10-10,Peoria Javelinas,False,False,825651,1B,8.0,4,0,0,0,4,1.000,2,0,4.00,4.50
2025,809707,Charlie Condon,Salt River Rafters,2025-10-14,Glendale Desert Dogs,True,True,825636,1B,9.0,10,1,0,0,11,1.000,2,0,11.00,11.00
2025,809707,Charlie Condon,Salt River Rafters,2025-10-15,Scottsdale Scorpions,False,True,825622,1B,9.0,8,1,0,0,9,1.000,3,0,9.00,9.00
2025,809707,Charlie Condon,Salt River Rafters,2025-10-16,Surprise Saguaros,True,False,825633,1B,9.0,5,1,0,0,6,1.000,0,0,6.00,6.00
2025,809707,Charlie Condon,Salt River Rafters,2025-10-18,Peoria Javelinas,False,True,825644,1B,7.0,10,0,0,0,10,1.000,1,0,10.00,12.86
2025,809707,Charlie Condon,Salt River Rafters,2025-10-19,Glendale Desert Dogs,False,True,825647,1B,9.0,10,0,0,0,10,1.000,1,0,10.00,10.00
2025,809707,Charlie Condon,Salt River Rafters,2025-10-21,Mesa Solar Sox,False,True,825601,1B,7.0,5,0,0,0,5,1.000,1,0,5.00,6.43
2025,809707,Charlie Condon,Salt River Rafters,2025-10-21,Mesa Solar Sox,False,False,825605,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,809707,Charlie Condon,Salt River Rafters,2025-10-22,Mesa Solar Sox,True,True,825631,1B,9.0,5,0,0,0,5,1.000,1,0,5.00,5.00
2025,809707,Charlie Condon,Salt River Rafters,2025-10-23,Glendale Desert Dogs,True,True,825630,1B,9.0,8,0,0,0,8,1.000,1,0,8.00,8.00
2025,809707,Charlie Condon,Salt River Rafters,2025-10-26,Glendale Desert Dogs,False,False,825660,1B,8.0,8,1,0,0,9,1.000,0,0,9.00,10.13
2025,809707,Charlie Condon,Salt River Rafters,2025-10-28,Peoria Javelinas,False,False,825639,1B,8.0,8,2,0,0,10,1.000,2,0,10.00,11.25
2025,809707,Charlie Condon,Salt River Rafters,2025-10-29,Peoria Javelinas,True,False,825628,1B,7.0,7,0,0,0,7,1.000,1,0,7.00,9.00
2025,809707,Charlie Condon,Salt River Rafters,2025-10-31,Scottsdale Scorpions,True,False,825626,1B,7.0,5,0,0,0,5,1.000,2,0,5.00,6.43
2025,809707,Charlie Condon,Salt River Rafters,2025-11-01,Scottsdale Scorpions,False,False,825611,1B,8.1,8,0,0,0,8,1.000,0,0,8.00,9.00
2025,809707,Charlie Condon,Salt River Rafters,2025-11-02,Mesa Solar Sox,False,False,825597,1B,8.0,10,0,0,0,10,1.000,3,0,10.00,11.25
2025,809707,Charlie Condon,Salt River Rafters,2025-11-04,Surprise Saguaros,False,False,825579,1B,8.0,9,0,0,0,9,1.000,0,0,9.00,10.13
2025,809707,Charlie Condon,Salt River Rafters,2025-11-05,Peoria Javelinas,True,True,825625,1B,9.0,9,1,0,0,10,1.000,0,0,10.00,10.00
2025,809707,Charlie Condon,Salt River Rafters,2025-11-10,Scottsdale Scorpions,True,True,825623,1B,7.0,8,0,0,0,8,1.000,1,0,8.00,10.29
2025,809707,Charlie Condon,Salt River Rafters,2025-11-11,Surprise Saguaros,True,True,825617,1B,7.0,2,1,0,0,3,1.000,0,0,3.00,3.86
2025,695065,Ryan Costeiu,Salt River Rafters,2025-10-10,Peoria Javelinas,False,False,825651,P,1.1,0,0,1,0,1,.000,0,0,0.00,0.00
2025,695065,Ryan Costeiu,Salt River Rafters,2025-10-18,Peoria Javelinas,False,True,825644,P,2.1,0,1,0,0,1,.500,0,0,1.00,4.50
2025,695065,Ryan Costeiu,Salt River Rafters,2025-10-24,Scottsdale Scorpions,True,False,825629,P,2.2,0,0,0,0,0,.500,0,0,0.00,0.00
2025,695065,Ryan Costeiu,Salt River Rafters,2025-10-31,Scottsdale Scorpions,True,False,825626,P,1.0,0,0,0,0,0,.500,0,0,0.00,0.00
2025,695065,Ryan Costeiu,Salt River Rafters,2025-11-06,Surprise Saguaros,True,False,825624,P,3.0,1,0,0,0,1,.667,0,0,1.00,3.00
2025,814106,Cade Denton,Salt River Rafters,2025-10-07,Glendale Desert Dogs,True,True,825635,P,0.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,814106,Cade Denton,Salt River Rafters,2025-10-10,Peoria Javelinas,False,False,825651,P,1.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,814106,Cade Denton,Salt River Rafters,2025-10-16,Surprise Saguaros,True,False,825633,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,814106,Cade Denton,Salt River Rafters,2025-10-19,Glendale Desert Dogs,False,True,825647,P,3.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,814106,Cade Denton,Salt River Rafters,2025-10-24,Scottsdale Scorpions,True,False,825629,P,2.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,814106,Cade Denton,Salt River Rafters,2025-11-01,Scottsdale Scorpions,False,False,825611,P,2.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,814106,Cade Denton,Salt River Rafters,2025-11-05,Peoria Javelinas,True,True,825625,P,2.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,682981,Derek Diamond,Salt River Rafters,2025-10-07,Glendale Desert Dogs,True,True,825635,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,682981,Derek Diamond,Salt River Rafters,2025-10-10,Peoria Javelinas,False,False,825651,P,1.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,682981,Derek Diamond,Salt River Rafters,2025-10-16,Surprise Saguaros,True,False,825633,P,0.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,682981,Derek Diamond,Salt River Rafters,2025-10-19,Glendale Desert Dogs,False,True,825647,P,2.0,0,1,0,0,1,1.000,0,0,1.00,4.50
2025,682981,Derek Diamond,Salt River Rafters,2025-10-23,Glendale Desert Dogs,True,True,825630,P,2.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,682981,Derek Diamond,Salt River Rafters,2025-10-26,Glendale Desert Dogs,False,False,825660,P,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,682981,Derek Diamond,Salt River Rafters,2025-10-31,Scottsdale Scorpions,True,False,825626,P,1.2,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,682981,Derek Diamond,Salt River Rafters,2025-11-04,Surprise Saguaros,False,False,825579,P,1.2,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,682981,Derek Diamond,Salt River Rafters,2025-11-11,Surprise Saguaros,True,True,825617,P,2.1,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,679555,Brandon Dufault,Salt River Rafters,2025-10-09,Mesa Solar Sox,True,False,825637,P,2.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,679555,Brandon Dufault,Salt River Rafters,2025-10-18,Peoria Javelinas,False,True,825644,P,3.0,0,2,0,0,2,1.000,0,0,2.00,6.00
2025,679555,Brandon Dufault,Salt River Rafters,2025-10-26,Glendale Desert Dogs,False,False,825660,P,2.2,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,679555,Brandon Dufault,Salt River Rafters,2025-11-02,Mesa Solar Sox,False,False,825597,P,3.1,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,679555,Brandon Dufault,Salt River Rafters,2025-11-10,Scottsdale Scorpions,True,True,825623,P,3.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,699230,Lorenzo Encarnacion,Salt River Rafters,2025-10-28,Peoria Javelinas,False,False,825639,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699230,Lorenzo Encarnacion,Salt River Rafters,2025-11-01,Scottsdale Scorpions,False,False,825611,P,1.0,0,1,0,0,1,1.000,0,0,1.00,9.00
2025,699230,Lorenzo Encarnacion,Salt River Rafters,2025-11-05,Peoria Javelinas,True,True,825625,P,0.2,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,699230,Lorenzo Encarnacion,Salt River Rafters,2025-11-10,Scottsdale Scorpions,True,True,825623,P,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
