season,team,player_id,full_name,jersey_number,position_code,position_name,position_abbreviation,org_id,org_name,birth_date,age,birth_city,birth_state,birth_country,height,weight,bats,throws,draft_year,mlb_debut_date
2026,Scottsdale Scorpions,678495,Randy Rodríguez,73,1,Pitcher,P,137,San Francisco Giants,1999-09-05,27,Santo Domingo,,Dominican Republic,"6' 0""",195,Right,Right,,2024-05-04
2026,Scottsdale Scorpions,804670,Ryan Birchard,33,1,Pitcher,P,158,Milwaukee Brewers,2003-07-12,23,Auburn,NY,USA,"6' 0""",207,Left,Right,2023,
2026,Scottsdale Scorpions,800294,Waner Luciano,2,5,Third Base,3B,117,Houston Astros,2005-01-13,21,Santo Domingo,,Dominican Republic,"6' 1""",210,Right,Right,,
2026,Scottsdale Scorpions,803094,Win Scott,30,1,Pitcher,P,116,Detroit Tigers,2002-11-27,23,Greensboro,NC,USA,"6' 2""",205,Left,Left,2025,
2026,Scottsdale Scorpions,806711,Yereny Teus,49,1,Pitcher,P,139,Tampa Bay Rays,2003-08-01,23,San Pedro De Macoris,,Dominican Republic,"5' 10""",157,Left,Left,,
2026,Scottsdale Scorpions,814307,Zyhir Hope,7,O,Outfield,OF,116,Detroit Tigers,2005-01-19,21,Chesapeake,VA,USA,"5' 10""",193,Left,Left,2023,
2026,Mesa Solar Sox,801590,Aaron Parker,20,2,Catcher,C,141,Toronto Blue Jays,2003-01-17,23,Los Altos,CA,USA,"5' 7""",210,Right,Right,2024,
2026,Mesa Solar Sox,806879,Anhuar Garcia,97,1,Pitcher,P,112,Chicago Cubs,2004-02-28,22,Navojoa,SO,Mexico,"6' 0""",200,Right,Right,,
2026,Mesa Solar Sox,702995,Antonio Anderson,10,5,Third Base,3B,111,Boston Red Sox,2005-06-28,21,Atlanta,GA,USA,"6' 2""",205,Switch,Right,2023,
2026,Mesa Solar Sox,805796,Arjun Nimmala,78,6,Shortstop,SS,108,Los Angeles Angels,2005-10-16,20,Tampa,FL,USA,"6' 0""",190,Right,Right,2023,
2026,Mesa Solar Sox,702255,Brandon Barriera,14,1,Pitcher,P,141,Toronto Blue Jays,2004-03-04,22,Brooklyn,NY,USA,"6' 2""",180,Left,Left,2022,
2026,Mesa Solar Sox,829052,Breyson Guedez,,O,Outfield,OF,133,Athletics,2007-09-28,18,San Felipe,,Venezuela,"5' 11""",170,Left,Right,,
2026,Mesa Solar Sox,701791,Caden Vire,39,1,Pitcher,P,111,Boston Red Sox,2003-09-09,23,Vancouver,WA,USA,"6' 6""",170,Left,Left,2021,
2026,Mesa Solar Sox,813833,Cole Conn,3,2,Catcher,C,133,Athletics,2001-07-11,25,Belleville,IL,USA,"5' 10""",185,Switch,Right,2023,
2026,Mesa Solar Sox,696286,Davis Diaz,8,2,Catcher,C,133,Athletics,2003-03-02,23,Pittsburg,CA,USA,"5' 10""",188,Right,Right,2024,
2026,Mesa Solar Sox,805255,Dominick Reid,11,1,Pitcher,P,112,Chicago Cubs,2003-11-28,22,Plano,TX,USA,"6' 3""",201,Right,Right,2025,
2026,Mesa Solar Sox,800125,Fernando Perez,34,1,Pitcher,P,141,Toronto Blue Jays,2004-02-12,22,Rivas,,Nicaragua,"6' 3""",170,Right,Right,,
2026,Mesa Solar Sox,807625,Gilberto Batista,30,1,Pitcher,P,141,Toronto Blue Jays,2005-01-08,21,San Cristobal,,Dominican Republic,"6' 0""",165,Right,Right,,
2026,Mesa Solar Sox,808911,Grant Richardson,26,1,Pitcher,P,133,Athletics,2003-11-08,22,Cave Creek,AZ,USA,"6' 3""",220,Right,Left,2025,
2026,Mesa Solar Sox,838799,Harry Blum,29,1,Pitcher,P,111,Boston Red Sox,2001-09-23,25,Fridley,MN,USA,"6' 7""",232,Right,Right,,
2026,Mesa Solar Sox,814005,Jake Bloss,50,1,Pitcher,P,141,Toronto Blue Jays,2001-06-23,25,Greensboro,NC,USA,"6' 3""",223,Right,Right,2023,2024-06-21
2026,Mesa Solar Sox,814457,Jake Casey,4,O,Outfield,OF,141,Toronto Blue Jays,2003-04-17,23,Cincinnati,OH,USA,"6' 2""",190,Left,Right,2025,
2026,Mesa Solar Sox,834404,Jake Cook,9,O,Outfield,OF,141,Toronto Blue Jays,2003-07-13,23,Madison,MS,USA,"6' 3""",185,Left,Left,2025,
2026,Mesa Solar Sox,810830,Jake Knapp,27,1,Pitcher,P,112,Chicago Cubs,2000-08-30,26,Greensboro,NC,USA,"6' 5""",270,Right,Right,2025,
2026,Mesa Solar Sox,827719,Jake Munroe,2,5,Third Base,3B,108,Los Angeles Angels,2003-09-14,23,Urbana,IL,USA,"6' 2""",230,Right,Right,2025,
2026,Mesa Solar Sox,687991,Jared Johnson,49,1,Pitcher,P,133,Athletics,2001-03-15,25,Tupelo,MS,USA,"6' 2""",225,Right,Right,2019,
2026,Mesa Solar Sox,701839,Jay Dill,23,1,Pitcher,P,133,Athletics,2002-11-19,23,Chattanooga,TN,USA,"6' 6""",240,Right,Right,2025,
2026,Mesa Solar Sox,805093,Jhon Cabral,1,1,Pitcher,P,112,Chicago Cubs,2005-08-09,21,Puerto Plata,,Dominican Republic,"6' 1""",172,Right,Right,,
2026,Mesa Solar Sox,829040,Juan Cabada,16,6,Shortstop,SS,112,Chicago Cubs,2008-04-30,18,Santo Domingo,,Dominican Republic,"5' 9""",165,Left,Right,,
2026,Mesa Solar Sox,820835,Kade Snell,6,O,Outfield,OF,112,Chicago Cubs,2002-07-29,24,Dothan,AL,USA,"5' 11""",220,Left,Left,2025,
2026,Mesa Solar Sox,695761,Kenya Huggins,69,1,Pitcher,P,133,Athletics,2002-12-12,23,New Orleans,LA,USA,"6' 3""",215,Right,Right,2022,
2026,Mesa Solar Sox,701836,Kyle Robinson,12,1,Pitcher,P,108,Los Angeles Angels,2003-07-17,23,Amory,MS,USA,"6' 6""",225,Right,Right,2024,
2026,Mesa Solar Sox,821052,Madinson Frias,35,1,Pitcher,P,111,Boston Red Sox,2005-04-01,21,Bonao,,Dominican Republic,"6' 2""",205,Right,Right,,
2026,Mesa Solar Sox,702517,Mason White,5,6,Shortstop,SS,111,Boston Red Sox,2003-09-21,23,Tucson,AZ,USA,"5' 11""",178,Left,Right,2025,
2026,Mesa Solar Sox,815343,Myles Bailey,21,3,First Base,1B,112,Chicago Cubs,2005-07-07,21,Tallahassee,FL,USA,"6' 4""",257,Left,Right,2026,
2026,Mesa Solar Sox,695402,Najer Victor,7,1,Pitcher,P,108,Los Angeles Angels,2001-11-28,24,Phiadelphia,PA,USA,"6' 1""",195,Right,Right,2024,
2026,Mesa Solar Sox,805801,Nazzan Zanetello,24,4,Second Base,2B,111,Boston Red Sox,2005-05-25,21,Bridgeton,MO,USA,"6' 1""",180,Right,Right,2023,
2026,Mesa Solar Sox,700113,Nicholas Judice,55,1,Pitcher,P,111,Boston Red Sox,2001-04-28,25,Baton Rouge,LA,USA,"6' 8""",230,Right,Right,2023,
2026,Mesa Solar Sox,803021,Peyton Olejnik,28,1,Pitcher,P,108,Los Angeles Angels,2002-12-04,23,LaPorte,IN,USA,"6' 11""",210,Left,Right,2024,
2026,Mesa Solar Sox,695301,Ryland Zaborowski,17,3,First Base,1B,108,Los Angeles Angels,2002-05-13,24,Laguna Hills,CA,USA,"6' 5""",250,Right,Right,2025,
2026,Mesa Solar Sox,702494,Sam Tookoian,22,1,Pitcher,P,108,Los Angeles Angels,2003-05-25,23,Fresno,CA,USA,"6' 5""",240,Left,Right,2025,
2026,Mesa Solar Sox,815064,Trennor O'Donnell,51,1,Pitcher,P,111,Boston Red Sox,2001-06-06,25,Dallas,TX,USA,"6' 7""",240,Right,Right,2023,
2026,Mesa Solar Sox,701512,Tucker Novotny,33,1,Pitcher,P,133,Athletics,2002-11-22,23,Cottage Grove,MN,USA,"6' 5""",235,Right,Left,2024,
2026,Mesa Solar Sox,814279,Yeferson Vargas,88,1,Pitcher,P,108,Los Angeles Angels,2004-08-04,22,San Pedro de Macoris,,Dominican Republic,"6' 0""",177,Right,Right,,
2026,Mesa Solar Sox,803248,Yoendris Gonzalez,57,1,Pitcher,P,112,Chicago Cubs,2002-11-27,23,Guaimaro,,Cuba,"5' 11""",215,Right,Right,,
2026,Mesa Solar Sox,700292,Yondrei Rojas,56,1,Pitcher,P,141,Toronto Blue Jays,2002-11-22,23,San Juan de los Morros,,Venezuela,"5' 11""",180,Right,Right,,
2026,Salt River Rafters,700321,Andy Perez,6,5,Third Base,3B,115,Colorado Rockies,2004-06-03,22,Santa Clara,,Cuba,"6' 3""",165,Left,Right,,
2026,Salt River Rafters,823227,Brian Zeldin,39,1,Pitcher,P,142,Minnesota Twins,2000-09-04,26,Marietta,GA,USA,"5' 11""",200,Right,Right,,
2026,Salt River Rafters,800544,Cesar Lares,49,1,Pitcher,P,142,Minnesota Twins,2003-07-03,23,Maracay,,Venezuela,"6' 0""",170,Left,Left,,
2026,Salt River Rafters,810102,Chris Veach,17,1,Pitcher,P,147,New York Yankees,2001-11-21,24,Chapin,SC,USA,"6' 0""",195,Right,Right,2024,
2026,Salt River Rafters,699283,Cleiber Maldonado,99,1,Pitcher,P,142,Minnesota Twins,2003-11-20,22,San Cristobal,,Venezuela,"6' 1""",200,Left,Left,,
2026,Salt River Rafters,805879,Connor Foley,16,1,Pitcher,P,109,Arizona Diamondbacks,2003-07-14,23,Jasper,IN,USA,"6' 5""",235,Right,Right,2024,
2026,Salt River Rafters,692110,Core Jackson,12,6,Shortstop,SS,147,New York Yankees,2003-10-11,22,Sarnia,ON,Canada,"6' 0""",190,Left,Right,2025,
2026,Salt River Rafters,828076,Dax Kilby,11,6,Shortstop,SS,147,New York Yankees,2006-11-17,19,Newnan,GA,USA,"6' 2""",190,Left,Right,2025,
2026,Salt River Rafters,702679,Demetrio Crisantes,1,4,Second Base,2B,109,Arizona Diamondbacks,2004-09-05,22,Tucson,AZ,USA,"6' 0""",178,Right,Right,2022,
2026,Salt River Rafters,801842,Fidel Ulloa,27,1,Pitcher,P,115,Colorado Rockies,2003-01-03,23,Lodi,CA,USA,"6' 2""",205,Right,Right,2024,
2026,Salt River Rafters,815065,Hunter Mann,88,1,Pitcher,P,115,Colorado Rockies,2001-08-15,25,Gordonsville,TN,USA,"6' 7""",225,Right,Right,2023,
2026,Salt River Rafters,822950,J.T. Etheridge,33,1,Pitcher,P,147,New York Yankees,2002-01-30,24,Sweet Water,AL,USA,"6' 6""",225,Right,Right,2024,
2026,Salt River Rafters,691942,Jack O'Dowd,18,2,Catcher,C,115,Colorado Rockies,2001-05-09,25,Denver,CO,USA,"6' 2""",210,Left,Right,2024,
2026,Salt River Rafters,829643,Jacob McCombs,4,O,Outfield,OF,142,Minnesota Twins,2004-07-07,22,Fontana,CA,USA,"6' 2""",200,Left,Right,2025,
2026,Salt River Rafters,810920,Jake Murray,30,1,Pitcher,P,142,Minnesota Twins,2000-08-31,26,Raleigh,NC,USA,"6' 1""",215,Left,Left,2025,
2026,Salt River Rafters,703606,Jared Thomas,2,O,Outfield,OF,115,Colorado Rockies,2003-07-01,23,Dallas,TX,USA,"6' 1""",185,Left,Left,2024,
2026,Salt River Rafters,703186,Jarlin Susana,91,1,Pitcher,P,120,Washington Nationals,2004-03-23,22,Villa Isabela,,Dominican Republic,"6' 6""",235,Right,Right,,
2026,Salt River Rafters,813409,Joe Ariola,52,1,Pitcher,P,109,Arizona Diamondbacks,2004-02-05,22,New York,NY,USA,"6' 2""",190,Left,Left,2025,
2026,Salt River Rafters,802482,John West,41,1,Pitcher,P,109,Arizona Diamondbacks,2001-10-05,24,Worcester,MA,USA,"6' 8""",265,Right,Right,2024,
2026,Salt River Rafters,800195,Jorgelys Mota,31,O,Outfield,OF,120,Washington Nationals,2005-06-03,21,Sabana Grande de Boya,,Dominican Republic,"6' 3""",170,Right,Right,,
2026,Salt River Rafters,820825,Konner Eaton,22,1,Pitcher,P,115,Colorado Rockies,2002-11-30,23,Hopewell,VA,USA,"6' 3""",216,Right,Left,2024,
2026,Salt River Rafters,814414,Kyle DeBarge,8,4,Second Base,2B,142,Minnesota Twins,2003-07-15,23,Lake Charles,LA,USA,"5' 9""",175,Right,Right,2024,
2026,Salt River Rafters,823918,Kyle West,24,3,First Base,1B,147,New York Yankees,2002-11-02,23,Martinsburg,WV,USA,"6' 2""",195,Left,Right,2025,
2026,Salt River Rafters,823996,Luke Craig,21,1,Pitcher,P,109,Arizona Diamondbacks,2001-08-06,25,Dothan,AL,USA,"6' 2""",205,Left,Left,2024,
2026,Salt River Rafters,806070,Mack Estrada,38,1,Pitcher,P,147,New York Yankees,2004-09-12,22,Tampa,FL,USA,"6' 4""",220,Right,Right,2024,
2026,Salt River Rafters,687766,Miguel Useche,15,2,Catcher,C,112,Chicago Cubs,2001-01-23,25,Caracas,,Venezuela,"5' 11""",200,Right,Right,2024,
2026,Salt River Rafters,703449,Nathan Hall,29,O,Outfield,OF,109,Arizona Diamondbacks,2003-09-17,23,Philadelphia,PA,USA,"6' 3""",200,Right,Right,2025,
2026,Salt River Rafters,688629,Noah Dean,8,1,Pitcher,P,120,Washington Nationals,2001-03-10,25,Hackensack,NJ,USA,"6' 2""",185,Left,Left,2022,
2026,Salt River Rafters,814487,Nolan Hughes,81,1,Pitcher,P,120,Washington Nationals,2002-03-07,24,Weymouth,MA,USA,"6' 5""",235,Left,Left,2024,
2026,Salt River Rafters,804467,Patrick Forbes,9,1,Pitcher,P,109,Arizona Diamondbacks,2004-07-11,22,Bowling Green,KY,USA,"6' 3""",220,Right,Right,2025,
2026,Salt River Rafters,701680,R.J. Sales,25,1,Pitcher,P,120,Washington Nationals,2003-07-22,23,McHenry,IL,USA,"6' 0""",170,Right,Right,2024,
2026,Salt River Rafters,694933,Ross Dunn,35,1,Pitcher,P,142,Minnesota Twins,2002-02-20,24,Modesto,CA,USA,"6' 3""",225,Right,Left,2023,
2026,Salt River Rafters,807743,Sean Sullivan,45,1,Pitcher,P,115,Colorado Rockies,2002-07-22,24,Boston,MA,USA,"6' 4""",200,Right,Left,2023,2026-06-12
2026,Salt River Rafters,687317,Stu Flesland III,53,1,Pitcher,P,115,Colorado Rockies,2000-10-01,25,Spokane,WA,USA,"6' 5""",207,Right,Left,2023,
2026,Salt River Rafters,695493,Teo Banks,20,O,Outfield,OF,120,Washington Nationals,2003-07-10,23,Odessa,TX,USA,"6' 2""",209,Right,Right,2024,
2026,Salt River Rafters,807957,Yassel Soler,5,5,Third Base,3B,109,Arizona Diamondbacks,2006-01-26,20,Santo Domingo,,Dominican Republic,"5' 11""",230,Right,Right,,
2026,Salt River Rafters,703160,Yasser Mercedes,23,O,Outfield,OF,142,Minnesota Twins,2004-11-16,21,Rio Piedras,,Puerto Rico,"6' 1""",175,Right,Right,,
